"label","id","微博正文"
"0","5142069309346814","来蹭这个秒上万希望能上推荐，因为我是香香软软的小蛋糕🍰嘻嘻😁💔💔💔💔💔浅浅的试一试这个能不能破1000➕💔我不该在学习，我应在江湖悠悠！饮一壶浊酒！姑娘！敢问芳名？看姑娘身姿如燕谈吐不凡想必是出自大户人家！不知小生可有这个机会与姑娘一同饮酒作诗？今夜月光莹莹洒在姑娘发丝与眉眼间小生不自禁就看醉了～姑娘好功夫！真是巾帼不让须眉啊！在下佩服！佩服！曾经有人与我说英雄难过美人关在下不信可如今见了姑娘才知什么叫金风玉露一相逢便胜却人间无数～快哉！快哉啊！哈哈哈哈！不知是怎样的三世情缘才让小生又遇到了姑娘今夜月光正好如果能与姑娘月下练剑倒也不负恩泽哎！姑娘小心！刀剑无眼小心伤了姑娘！金扫帚提名名单李明德捐款名单杨子我又不是找不着更好的刘大锤称赵丽颖冯绍峰都对孩子很细心中国驻清迈总领馆回应模特杨泽琪失联肖战微博之夜官宣李明德称被拉黑43岁宋慧乔自曝年龄焦虑赵丽颖官宣加盟微博之夜希尔顿等名人豪宅已被烧成平地你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。不过，也有一些网友对黄子韬的立你说得对，但是不如安塞腰鼓！！！好一个安塞腰鼓！🥁🥁🥁🥁🥁一捶起来就发狠了，忘情了，没命了！🥁🥁🥁🥁🥁百十个斜背响鼓的后生，如百十块被强震不断击起的石头，狂舞在你的面前"
"0","5015396291445385","#8岁男孩遭绑架杀害案告破#警方追凶29年抓获嫌犯夫妻】据红星新闻：29年前，四川资中一名8岁男孩在放学后失踪，家人随后在家门口发现“勒索信”。天网恢恢疏而不漏。"
"0","5142062383236592","本人急用钱，转让霸王茶姬一杯。上个月1号买的，才喝了一小口，里面还有很多气，平时一直放在冰箱里面，没舍得喝。九成新，假一赔十，真心好喝，价格私聊。买不起的帮我宣传可以，但别捣乱。另外，谁还没有急用钱的时候，谁也别笑话谁。茶百道想破1000➕的可以试试这条，轻轻松松破1000➕‼️浅浅的试一试这个能不能破1000➕快哉！💩快哉啊！🐏哈哈哈哈！💧不知是怎样的三世情缘才让小生又遇到了姑娘🥺今夜月光正好如果能与姑娘月下练剑倒也不负恩泽哎！💙姑娘小心！刀剑无眼小心伤了姑娘！❤️我不该在学习，👭我应在江湖悠悠！👀饮一壶浊酒！🐟姑娘！💛敢问芳名？🐷看姑娘身姿如燕谈吐不凡想必是出自大户人家！🖤不知小生可有这个机会与姑娘一同饮酒作诗？🙃今夜月光莹莹洒在姑娘发丝与眉眼间小生不自禁就看醉了～🙄姑娘好功夫！💜真是巾帼不让须眉啊！🔥在下佩服！🍂佩服！🙈曾经有人与我说英雄难过美人关在下不信可如今见了姑娘👀才知什么叫金风玉露一相逢便胜却人间无数～🖤金扫帚提名名单李明德捐款名单杨子我又不是找不着更好的刘大锤称赵丽颖冯绍峰都对孩子很细心中国驻清迈总领馆回应模特杨泽琪失联李明德称被拉黑43岁宋慧乔自曝年龄焦虑赵丽颖官宣加盟微博之夜希尔顿等名人豪宅已被烧成平地你们都去试试真的可以王星弟弟已与其通视频电话工作人员放马天宇李明德片场照马天宇三人行路透微博之夜内娱提前过年毁掉一个家庭只需要三分钟黄子韬回应签李明德。黄子韬在直播中回应了一些粉丝提出的签李明德的请求。他表示，他把粉丝当作家人，希望大家不要把他当成冤大头，不要随便把别人的事往他这里塞。黄子韬强调，他现在的首要任务是关注失踪的星星，如果有需要帮助的地方，大家可以联系他。他还提到，很多小演员也被p图，希望大家关注真正重要的事情。大多数网友对黄子韬的回应表示支持，认为他处理得很妥当。很多人认为黄子韬的态度非常成熟和理智，他不仅维护了自己的个人空间，还提醒粉丝关注更重要的事情。一些网友表示，黄子韬的回应体现了他的责任感和对粉丝的关爱。不过，也有一些网友对黄子韬的立#生活手记#"
"0","5016132472279869","应该是第四集，魏若来的哥哥，孤星牺牲的场景，拍得真好啊，演得也好。早在央行面试的时候，他就提起过家人往事，说的是他哥三年前离家毫无音讯，他和父亲都以为哥哥也许死了。这一段听起来让人觉着兄弟两人似乎感情不深，至少不像大多数的剧情安排，面对亲人失踪，男主或女主在艰难谋生之余仍不放弃寻找。但魏若来没有，他一日三餐照旧，日常打工挣钱，一切好像都是淡淡的。直至他哥受重伤出现在他房间，临死前交代其自己未完成的事。这般叙事倒是十分契合时局，个人生死如同小事一桩，还不比任务来得重要。就像魏若来后来形容的，说像他哥这样的人给人一种“每天都知道自己会死，但又什么都不怕的”感觉。而他哥之所以选择把如此重要的事情交给他，不仅是出于亲人之间的信任，更多的是对魏若来的评估与期望，知道他能担此重任，也期望他或许有朝一日能有同样的抱负与坚持。生命尾声没留下多余的话，只要求弟弟将细节复述了一遍，反将兄友弟恭的深厚情谊衬托到极致，与他向沈图南做自我介绍时的开篇相呼应，“我叫魏若来，江西人，少时家贫，随兄长来沪谋生….”。依旧是淡淡的，却叫人心底发酸。追风者超话#王一博追风者#"
"1","5016126134945602","其他寻人超话寻找1969年出生1994年失踪江苏省徐州市铜山区陈云芳678733（女）我叫李瑶远，是江苏省徐州市铜山区伴山村人，寻找失踪三十多年的妈妈。妈妈名字叫陈云芳（芬），（因妈妈不认识字，名字不一定准确），重庆市江津区石蟆镇、或者是白沙镇人。1990年妈妈经过别人介绍与爸爸结婚，婚后1992年8月生育了我。听别人说：妈妈当时很想念她的家人，1994年9月，和一位也是重庆人嫁到隔壁村，名字叫李应秀（李英秀、小名：李八）的女人一起回娘家，回去后也不知道妈妈是否回到娘家，至今三十多年了下落不明。多年前我爸爸因病医治无效已经去世，妈妈是我唯一的亲人。如今我长大成人已是两个小孩的爸爸，人常说，养儿方知父母恩，我很想念妈妈，也想知道妈妈现在人在哪里过得好不好，如果过的不好我可以帮助妈妈，过的好我也会很开心，这么多年就想见妈妈一面。现拜托宝贝回家网站和爱心人士提供线索，帮我寻找妈妈圆了我的梦。重庆市江津区口音O网页链接(出处:宝贝回家论坛)"
"1","5016599025420463","[女性]寻找1977年出生2011年失踪山东省临沂市苍山县长城镇代月梅444622只看楼主1楼一方123收藏2024-3-2711:58本帖最后由一方123于2024-3-2711:58编辑本网站不保证寻亲者酬金承诺的有效性，知情人如需要有偿提供线索，请亲自与寻亲者联系确认，本网站及志愿者提供的寻人服务均是免费登记信息：O网页链接寻亲类别：其他寻人宝贝回家编号：444622姓名：代月梅身高：167CM性别：女出生日期：1977-10-06失踪日期：2001-06-13失踪人户籍所在地：山东省临沂市苍山县长城镇失踪地点：山东省临沂市苍山县长城镇特征描述：精神有点异常，性格大大咧咧。失踪时衣着：不详失踪经过：姐姐精神有点异常，于2001年6月失踪，父亲去世前一直惦记姐姐。这些年家人多方寻找无果，现拜托宝贝回家网站及好心人帮助寻找。登记人与被寻人关系：姐妹口音：山东省临沂市苍山县长城镇口音注册时间：2019-12-13失踪人是否有疾病：是（精神异常）站务电话：0435-3338090（吉林通化）宝贝回家志愿者唯一QQ接待群：1840533宝贝回家寻子网咨询信箱：baobeihuijia@yeah.net宝贝回家志愿者协会宝贝回家寻子网O网站首页-宝贝回家寻子网关爱儿童我们共同的责任"
"0","5016587852318372","#这些小说也太甜了#单推《妄折她》作者：司雨情性张力满满！异域风情+强取豪夺+身高体型差，异族糙汉&矜贵郡主，车车多多还有亲亲抱抱。作者文案上说的，强取豪夺的男主一般都不是什么好东西，男主是混账挂的，想看绝世好男人的慎入，男主也有他的优点。开头就是女主被男主救了，男主见色起意把女主带回去做媳妇。男主家在大草原上，部落的人都很友好，这本的异域特色也写的很好，风景优美，人重情重义，男主是其中非常高大威猛的武士。女主原本是大家闺秀，最是恪守成规，没想到却遇上了这个不知羞耻只想开车的人，没有停止过出逃，都没逃成功，男主每次都暴跳如雷，看到人又拿她没办法。其实在部落里对女主才是最安全的，相处后男主越发喜欢女主，从外到内，她散发出的聪慧更是令人折服。两人第一次时女主还很讨厌男主，弄的她很不舒服有阴影，男主默默改进发誓要让她舒服。女主心有家国大爱，性格也不像一般的贵女，她不喜欢色彩鲜艳被关在笼子里的小云纺鸟，而对雄壮飞向天空的海东青感兴趣。可是皇上很昏庸，想把她送去和亲，幸好她及时失踪，终于回中原后才认清局势，女主家人都很好保护她。男主对女主的好她也不是没有感受到，救了女主好多次，难受的时候只想依赖男主，而且在他身边很有安心，男主看起来无所不能很有安全感。男主后面对女主很温柔的！只围着女主打转的大狼狗。两清相悦后，感觉那个嘴和身体是时时刻刻都黏在一起的，眼神都能拉丝，是个人都能看出他们是情侣。还有个现代番外很好看！"
"0","5016557523043995","【美国一8岁女童希尔顿酒店游泳被吸进泳池排水口溺亡】#美国一女童酒店游泳被吸进排水口溺亡#据福克斯新闻报道，近日，美国休斯顿希尔顿逸林酒店发生一起悲剧。8岁女孩Aliyah在和家人泳池游泳时突然失踪，后被发现吸入游泳池排水口。该排水口未固定，因排水系统故障变成吸水，导致女童被吸入溺亡。目前，女孩家人正在起诉酒店。L时间视频的微博视频"
"0","5016544276382365","《一定找到你》：失踪的亲人，诡异的家人，暗影深处的神秘人，是这本书的悬疑元素。#新华伴读##海剑##悬疑小说#L宁波新华书店集团官微的微博视频"
"0","5016524987303993","现在网上很多少年儿童失踪，家长痛苦不已，怪谁呢？古时上战场前会配备马鞍长鞭盔甲护盾等等，就为了保证生命安全，古人懂得保护自己，我们呢？为了炫耀自己及家人多幸福，为了展现孩子的实力，脸、指纹、学校、年龄、名字等就这样""把孩子卖了""，给有心人提供了便利，那些在网上寻人的父母，你们满口宝贝孩子你们""保护""他们了吗？还是把他们当谈资当荣耀生怕不为人知？现在该反省了…"
"0","5016497367548946","重生长公主的日常超话当长公主突然在宴会上变成小小孩以后（麓空八年二月三）网银买：哪来的小不点？（眯着眼仔细打量）这么像谢家人，长公主偷偷生的？！（非常大声）远处的众人暂停饮茶寒暄（七嘴八舌，探头探脑，八卦之心熊熊燃烧）：是很久没见她出公主府了明彦昭（孩子王）：……（把孩子抱起来观察配色，眼睛亮晶晶，兴奋地转了两圈）果然不错，我是爹啊，快叫爹爹！（小公主还不会说话，气得咬人明正藻（现任长公主驸马）：满头黑线jpg.……网银买：喂，我话还没说完，你好像失踪了一年多吧🤣👉🏻（乐"
"0","5016494377010740","#番禺播报#【没有你们，就没有我们的久别重逢！】番禺区救助管理中心助力失散24年的群众与家人团聚　　日前，区救助管理中心的接待大厅再次上演暖心一幕：60岁的安置人员韦女士与失散24年的家人终于团聚，亲人们泪水交织着笑容，温馨的画面令在场的每一个人动容。　　自2000年起，韦女士与两个女儿一同失踪，家人们苦寻多年却始终无果，日夜思念，盼望着奇迹的出现。　　2013年11月，韦女士由公安民警护送至区救助管理中心寻求帮助。她的情况特殊，未曾受过教育，且有精神障碍，日常交流中粤语和广西的壮语混杂使用，使得确定她的乡音及身份变得异常困难，这些因素都大大增加了寻找她亲人的难度。　　然而，区救助管理中心从未放弃，多措并举为其寻亲夯实基础，他们像探案一般，耐心搜集每一丝线索，用细致的关怀和不懈的努力，为这位迷路的母亲点亮希望。　　一方面，工作人员加强对韦女士的日常照料，重点观察其用餐情况、身体状况、精神状态，根据实际情况及时调整韦女士的餐食、穿衣，如发现她有精神状态异常、身体不适等情况，及时安排医疗服务及社工开导服务，确保其身体健康和精神稳定；积极引导她参与中心组织的健身、文娱等各种集体活动，丰富韦女士的日常生活，让她保持乐观积极的生活态度，让她的生活不再孤单，也让她在乐观中保持与人沟通的能力。　　另一方面，工作人员坚持通过日常谈话、绘画和音像等多种方式，耐心收集和核对与其相关的寻亲线索，捕捉地名、人名等关键信息，从“蛛丝马迹”中协助韦女士寻找家乡，像是拼图一般，逐渐拼接出韦女士家的方向；并通过DNA比对，结合今日头条、抖音短视频推送等社交媒体平台和传统媒体发布寻亲公告，积极联动各地公安、社工等部门和寻亲公益组织等多种方式，进一步扩大寻亲网络。　　功夫不负苦心人，经过多种渠道的寻亲，今年3月11日，区救助管理中心工作人员通过与疑似韦女士亲属视频连线，确认韦女士就是其走失多年的家属。紧接着，经志愿者实地走访并由当地村委会工作人员证实，最终核实确认了韦女士的身份。见到失散了24年的韦女士，丈夫老泪纵横，立即表示要接妻子回家。　　3月13日上午，在区救助管理中心，走失24年的安置人员韦女士终于与家人相见团聚。　　看见60岁的韦女士依然身体健康，精神饱满，韦女士的家人对党和政府的感激之情溢于言表。“太感谢你们了，没有番禺区救助管理中心工作人员的不离不弃，就没有我们家人久别重逢的喜悦。”在见面的现场，丈夫江先生由衷感谢番禺区救助管理中心一直以来对妻子韦女士的悉心照料和寻找家人，并送上锦旗表示真挚的感激之情。（融媒体记者钟世伟通讯员梁家莉）"
"1","5016491628169936","家寻宝贝超话寻找1982年出生1997年失踪广西来宾市忻城县果遂镇同乐村蓝云海677836（女）几个头旋、是否断掌纹不详。眼睛旁边皮肤有一个小黑点。蓝云海出生在忻城县果遂镇同乐村，有二个哥哥，二个姐姐（其中一个姐姐与蓝云海是双胞胎姐妹），一个弟弟。蓝云海从小只读了一年级的书，没什么文化。1997年11月初一那天，蓝云海独自去上街再也没回来，父母及家人寻找多天无果，到果遂乡派出所报案。口音：当地壮话。家庭居住地的地理环境：房子是三开间的泥巴房，大门前面有棵香蕉树O网页链接(出处:宝贝回家论坛)"
"0","5016946350755066","#孩子随母姓后夫妻陷入博弈#【我国虽然法律规定可以随母姓，但实际上以随父姓优先为主，女性争取冠姓权面对重重阻碍】《中华人民共和国婚姻法》第二十二条规定：“子女可以随父姓，可以随母姓”，父母对子女拥有法定平等的冠姓权。然而，自从父系氏族以来，“丈夫在家中也掌握了权柄”，形成了父亲独占子女冠姓权的习俗。积极推动男女平等分享子女冠姓权能有效提升妇女的家庭地位和社会地位，有效加快男女平等的历史进程。一、女性丧失子女冠姓权的传统是导致其家庭、社会地位下滑的原因之一女性丧失子女冠姓权导致了以下问题的产生：(一)导致传统家庭文明中的普遍女孩歧视中国有根深蒂固的家族观念，一个家族依靠姓氏传递“香火”，并创造了家谱、祠堂、辈份名等文化制度巩固“香火”文化。“香火”顺利传递的标志是后代继承了姓氏。众所周知，人们习惯于子女无条件地随父姓，使母亲的姓氏无法传递给子女，这意味着男性独占了延续“香火”的功能，女性纵有成群子孙也不具备传递“香火”的职能。人们因此人为地干预生育，甚至抛弃女婴、堕掉女胎，“失踪的妇女”可能多达4400万人，导致中国男女比例为50．77：49．23，出现了性别比失衡。“香火论”的盛行使传统家庭形成“男尊女卑”的观念，在同一家中同为手足的孩子，男孩吃、穿、用都会好于女孩。(二)导致女性受教育程度相对较低进而收入偏低由于重男轻女，在家庭物质资源有限的情况下，父母们倾向于优先保证男孩的受教育条件。在经济困难的农村家庭中，男孩往往拥有更宽裕的学费供给、更充裕的学习时间、更多的父母鼓励——毕竟，男孩能延续“香火”，女孩迟早是婆家的人。其结果是女孩的教育程度普遍低于男孩。据《中国统计年鉴2009》对近111万6岁及6岁以上人口的抽样调查表明，未上过学的女性60039人，是未上过学的男性的2．6倍，而大专及以上的女性为32619人，是大专及以上的男性的78．5％，接受高中、初中教育程度的女性分别为男性的76．3％和85．6％。教育程度制约着人的生存发展，女性的人力资本投资不足致使其在社会竞争中不如先天禀赋相似、但后天接受了更多教育的男性。女性工作能力有限，加之生育比较优势与家庭性别分工，进一步巩固了妇女的被剥削地位，使“家庭妇女”成为一个数量十分庞大的队伍，每七个成年女性中就有一人是“家庭妇女””。受教育不足使女性的文化程度低于丈夫，其能力、收入随之低于丈夫，在家庭中的地位当然不高，进而对家庭重大问题的发言权和决策权受到影响。(三)导致女性的婚姻出资低于兄弟、丈夫与男子独占“香火”延续权相匹配的是传统的婚姻模式，同为结婚，男谓之“娶”，女谓之“嫁”，因为妻子“嫁过来的一个重要使命是为夫家沿续“香火”服务。费孝通揭示，解放前“在农村中，结成婚姻的主要目的，是为了保证传宗接代。选聘媳妇的主要目的是为了延续后代，保证生育男儿是向算命先生明白提出的要求。如果当媳妇的没有能力来完成她的职责，夫家就有很充足的理由将她遗弃而无需任何赔偿。妇女在生育了孩子之后，她的社会地位才得到完全的确认。”这种陋习至今残存于某些乡村中。作为对女方牺牲冠姓权的补偿，传统习俗约定，男方需支付出聘礼、住房等物质，其价值远高于女方带来的嫁妆。在这种隐性的子女冠姓权交易规则的支配下，父母们把更多的积蓄投入儿子的婚姻中，而给予女儿相对少的嫁妆；对于统一安排经济收支的家庭而言，姐妹的辛苦所得甚至被“转移支付”用于兄弟的婚礼，她们带着少量的嫁妆来到夫家，自知对家庭的贡献低于丈夫，从而有意无意地忍让丈夫，进而造成其家庭地位下降。(四)导致夫姓成为全家的代称即便夫妻平等持家，子女冠姓权的问题也无形中降低了妻子的家庭地位和社会地位。妻子在丧失子女冠姓权之后，全家除她之外都是夫姓成员。人们称此家庭时自然以夫姓为代表，以体现少数服从多数原则。如夫姓张、妻姓李的家庭，不论李女士如何能干、如何掌家，外人都称此家为“张家”，李女士随之被称为“张夫人”，却鲜有人称张先生为“李丈夫”的。如此一来，女性在家庭中预设的从属地位通过社会习惯称呼而反应到社会文化中，无形间增强了妻子对丈夫的依附感，削弱了女性在家庭中的独立意识和平等意识。(五)导致子女在显意识与潜意识中倾向父系家族子女随父姓，他们便理所当然地认为自己是父亲家族的后代，即使更喜欢外公、外婆，那也仅限于感情亲近、血脉传承，而不是“香火”延续。在现实中，人们总是把父亲的故乡当作自己的籍贯，沿着父系姓氏追根溯源，临乡缅怀。家谱也多以父系相承的同姓形式记载家族的繁盛，在深懂礼数的长辈们看来，外孙、外孙女及其后代虽有本家血统，毕竟不随自己姓，不能轻易“掠美”。按传统惯例，如夫姓张、妻姓李的家庭，李女士的子女一般不计入李家家谱而入其夫张家家谱，其子女必然视自己为张家人。古老的父权就通过子女冠姓权的惯例得以代代相传。二、女性争取子女冠姓权的主要障碍(一)倾斜的子女冠姓传统传统文化默认：丈夫是家长，养家糊口，娶进妻子，以生活资料的付出为代价从妻子手中换取对子女的冠姓权，并享受妻子提供的家务服务。如今，大多数夫妻共同工作，共同赚钱，协商决策家庭大事，共同分担家务劳动，但由于社会文化已经形成了丈夫独占子女冠姓权的非正式制度，并处于“锁定”状态，除非“入赘”等特例，事前没有特别约定的，子女均按惯例随父亲姓。这种非正式制度由于得到社会公认而形成强大的压力，女士们处于分散状态，在其面前显得势单力薄。因疼爱妻子而想分出冠姓权的男士，有时还要面对家长和家族的严厉批评。(二)半梦半醒的平等意识男士们享受着传统家庭制度赋予的子女冠姓权，实在不愿轻易放手；独生子女的计划生育政策促使他们更加珍惜这份权利，他们认为，子女随父姓天经地义，没有任何商议的余地，甚至离婚也决不退让，否则太丢面子、太不负延续家族“香火”的责任。女士们则大多数根本未意识到子女无条件随父姓的传统中隐匿的严重性别歧视，她们认为“夫妻一家人，跟谁姓都一样，反正都是我孩子。”尚未完全觉醒的权利意识使绝大多数母亲压根儿没想过分享子女冠姓权，很多女性甚至不知道《婚姻法》赋予自己的权利。(三)悬殊的讨价还价力量与其他产权的划分相似，子女冠姓权的划分首先取决于博弈双方的实力。在当今社会中，女性的平均受教育时间、平均收入、用于事业和争取社会地位的平均时间少于男性，意味着广大的女性在学识、经济实力、社会地位等方面与丈夫相比多处于弱势，要实现博弈力量的平等实属困难。何况在子女随父姓的文化预设中，平均配置子女冠姓权意味着打破原有的习俗惯例，没有显著的优势不足以改变家庭文明的习惯定势。女性现实的劣势无法满足博弈实力的需求。(四)菲薄的婚姻出资如前所述，一些女孩经济收入较低，加之支援兄弟的婚姻，造成自己在婚礼中嫁妆不丰，与丈夫的慷慨出资形成较大落差。既然结婚出资不多，而且又没有或不想把年轻、美貌、温柔、贤淑、魅力、职权、亲友关系等资源作为筹码，自然不好开口再谈什么子女冠姓权的问题。反之，男士婚前如蜜蜂般辛勤储蓄，加之父母、姐妹的支助，对婚姻有巨大贡献，谈起子女随谁姓的问题时自然理直气壮、不容商议。(五)顾虑重重的担忧心理夫妻之间以感情的存在为基础，风花雪月，海誓山盟，不分彼此，是何等的浪漫，而争取子女冠姓权等于把丈夫当作交易伙伴甚至谈判对手，弄不好会剑拔弩张，危及夫妻感情。所以妻子们不敢太叫真，以免因小失大。深受传统文化影响的妻子甚至认为，子女随父姓说明丈夫有能耐，自己嫁得对，子女随己姓反而映衬出丈夫的窝囊，自己脸上也无光。三、讨论和建议加强宣传，唤醒男女双方在子女冠姓权方面的平等意识。女性要改变家庭和社会中重男轻女的现象，必须主动争取分享子女冠姓权。男性也需要树立性别平等意识。司法体系中落实女性的子女冠姓权利在实践中保护女性的子女冠姓权。允许提起以子女冠姓权为标的的诉讼，在涉及离婚、婚后财产分割等民事仲裁与诉讼中，允许将子女冠姓权与财产权、子女监护权等一并作为裁决与判决的对象；离异母亲拥有父姓子女抚养权的，在征得子女同意的基础上，有权通过法律途径变更子女的姓氏，等等，从而保障男女双方平等享有子女冠姓权。总之，一旦形成男女分享子女冠姓权的社会文化氛围，就能减少家庭和社会对女孩的歧视，提高女性的受教育程度，提升女性素质和收入水平，同时有助于降低出生率，提高女性的社会地位。"
"0","5016920640719565","言书少女超话《冰冻春天》心机腹黑坏蛋哨兵×温柔善良向导，追妻火葬场，he男女主是分配结婚，一开始有一个月的选择期，女主的家人希望她可以撤销申请，不要跟男主结婚，但女主犹豫之后觉得男主如果被向导拒绝，就很难再被其他向导选中了，于是心软依旧选择跟男主在一起。后来两人相敬如宾过了几年，女主是真的喜欢男主，全心全意对他好，可男主当时不懂爱，为了自己的计划将女主牵扯进陷阱当中，女主因此重伤失踪三年，还丢失了自己的精神体。三年后两人阴差阳错再次重逢，男主看见这样浑身是伤还精神体丢失的女主，才知道自己犯下了多么不可原谅的错误，但他还是贪心地乞求女主的爱作者把这部分写得好好，男主就是蛇类的那种，不是好人，偏执疯p，有很多耐心静候猎物，整个看下来真的很带感，去看去看！！！！"
"1","5016887316711434","#家寻宝贝#寻找1986年出生2000年离家出走河北省邢台市任县大屯乡旧周村冀静静。额头上有一个疤,右眼上有黑痣，河北邢台口音。家中有奶奶，爸爸冀国辰，妈妈王国妮，大哥冀山根，二哥冀山光。失踪前与家人发生争执.农历三月十九日在家休息，第二天就发现孩子不见了。O网页链接家寻宝贝超话"
"0","5016861586751888","汤纳森因为家人失踪暴怒大声地质问着家人去向而猫德华却充耳不闻走向一边戏谑地轻摇着婴儿摇篮他越是漫不经心越是逼得汤纳森像发了疯似的抄起餐刀向他刺去看似柔弱地被摆弄被威胁将细白脆弱的脖子迎上锐利尖刀的那一刻上下位的真正逆转"
"0","5016836053141890","#马航MH370这十年#【3分钟带你了解马航MH370这十年，他们仍在等家人归来】自2014年3月8日马来西亚航空MH370航班失踪以来，这起“航空史上最大的谜团”至今仍未解开。它的离奇失踪引发了有史以来最大规模的搜寻行动，可是10年过去了，主要残骸仍然下落不明。@大象新闻L大象新闻的微博视频"
"0","5016830916429055","昨天66消失了一整天，我们都以为她跳窗溜走了，到晚上12点都不回来。我们在家楼下找了好久，然后老妈突然发照片在群里说66回家了…猫咪丢了的感觉真难受啊，失而复得的感觉66脏兮兮地回来了，她好像也知错了，一直躲在角落里。然后也挺好笑的，她被我们每个人都数落了一次，我和我妹先胖揍了一顿，接着我弟。然后我爸凌晨又把他数落了一顿。好好笑我爸说66知错了，一整晚在客厅守着不睡觉"
"0","5016824854876318","#民警被女子刺伤伤口距心脏不到10公分#懂了，这个tag底下骂警察的人，以后突然失踪，家人报警，警察都别管，除非她自己报警，不然死了，被拐了都别管，当然人死了还容易点至少不会被被拳解打拳。"
"0","5016819584994804","【27年！千里寻亲，册亨公安助力团圆】“三二一，茄子！”近日，在册亨县公安局民警的见证拍摄下，老黄一家笑容满面地拍下了属于他们的第一张“全家福”。据悉，1996年11月，刚刚年满4周岁的黄小帅在跟随姐姐外出玩耍时不慎走失，但家人从未放弃过寻找。2023年初，黄小帅姐姐将其弟弟失踪信息录入互联网“宝贝回家”网站。2023年12月，册亨县公安局刑侦大队接到该推送线索后，第一时间采集了走失人员父母等亲属的血样标本送检，经DNA数据对比，比中了广东湛江的韩某。随后民警向韩某所在的辖区派出所发出协作要求，最终在湛江警方的协助下，再次采集了韩某的血样到黔西南州公安局入库送检。经鉴定，韩某就是亲人苦苦寻找了27年的黄小帅。"
"0","5016765730128068","【危地马拉总统再次向十余年前被害女孩家属公开道歉】按照美洲人权法院（IACHR）的裁决结果，3月26日，危地马拉总统阿雷瓦洛（BernardoArévalo）代表危地马拉政府，向十余年前遇害的玛丽亚·伊莎贝尔·贝利兹·佛朗哥（MaríaIsabelVélizFranco）的家人公开道歉。危地马拉政府第二次公开道歉危地马拉通讯社报道，此次公开道歉是在美国进行的，因为据称贝利兹·佛朗哥一家因该案件而受到了威胁，不得不离开危地马拉前往美国。阿雷瓦洛在讲话中表示，危地马拉政府正在努力促进对公民权利的尊重，建立真正的民主。“政府将履行自己的义务，一视同仁地尊重所有人的权利。”他敦促危地马拉各方共同努力，避免此类事件再次发生。此外，阿雷瓦洛肯定了伊莎贝尔的母亲罗莎·佛朗哥（RosaFranco）为澄清真相所付出的努力，称“她没有放弃为女儿伸张正义的斗争，她是一个榜样”，并强调危地马拉政府“非常尊重她女儿的生命”。此前，在今年3月8日国际妇女节之际，阿雷瓦洛和副总统卡琳·埃雷拉（KarinHerrera）也曾向伊莎贝尔的家人公开道歉。伊莎贝尔出生于1986年，2001年12月16日，年仅15岁的伊莎贝尔失踪；其亲属向当局报案，却被告知要等待失踪满72小时才能提交失踪报告。然而两天后（18日），伊莎贝尔的尸体在米斯科市（Mixco）被发现。尽管发现了尸体，当局也没有加快速度调查真相。这起案件之所以没有“石沉大海”，完全是因为伊莎贝尔的母亲多年来坚持寻求正义。案发19年后，2021年3月，凶手古斯塔沃·博拉尼奥斯（GustavoBolaños，伊莎贝尔的母亲一直指认的凶手）因绑架和谋杀罪被判处30年监禁。案件在危地马拉产生巨大影响针对此案，IACHR指出，危地马拉政府未能履行保护伊莎贝尔的义务，并且在伊莎贝尔的母亲提出申诉后没有采取应有的措施。美洲人权委员会则谴责称，十余年过去了，伊莎贝尔的失踪、受虐待和死亡事实仍未得到有效调查。此外，调查是以带有偏见和歧视性的方式进行的。委员会还指出，危地马拉当局无理拖延，没有调查和惩罚负有责任的官员，也没有弥补对伊莎贝尔家庭造成的痛苦。这一案件表明了有罪不罚现象对整个危地马拉社会的侵害，也明显阻碍了妇女享受安全生活的权利，这本应是危地马拉国家的责任和承诺。据悉，伊莎贝尔案件在危地马拉产生了巨大影响。2018年8月，危地马拉出台一项法律，推出旨在寻找失踪女性的“伊莎贝尔·克劳迪娜警报”（alertaIsabelClaudina）。此外，“失踪者须失踪满72小时，家属才可以提交失踪报告”的规定也被取消。"
